id,sale_date,region,product_category,product_name,quantity,price,revenue,customer_id,payment_method,discount,extra_attributes
1058970,2023-05-21,Екатеринбург,Бытовая техника,Товар_25,3,87743.67,305497.90,994046,QR-код,5.93,"{""city_tier"": 3, ""campaign_id"": 21, ""device_type"": ""tablet"", ""return_rate"": 8.80, ""extra_field1"": ""value_126"", ""extra_field2"": 5180, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""premium""}"
6516115,2023-08-03,Ростов-на-Дону,Аксессуары,Товар_4326,5,27927.98,176590.58,906430,Наличные,14.94,
6987977,2025-05-22,Новосибирск,Бытовая техника,Товар_4050,4,30327.62,48357.05,578404,QR-код,18.81,
7368121,2024-08-09,Екатеринбург,Бытовая техника,Товар_3357,5,61439.19,12269.60,38369,Карта,20.14,
5738386,2026-01-27,Москва,Аксессуары,Товар_187,5,35968.29,256387.19,980648,Наличные,4.43,
4996007,2025-02-25,Красноярск,Аксессуары,Товар_2125,4,4795.60,381191.56,51656,Наличные,26.81,
4161313,2024-02-16,Нижний Новгород,Одежда,Товар_1260,5,95067.32,82996.24,466735,Перевод,19.40,
3817899,2025-10-20,Екатеринбург,Игрушки,Товар_4948,4,89427.87,174703.44,893092,Перевод,28.79,
6856524,2023-06-02,СПб,Аксессуары,Товар_2622,1,29351.13,21955.68,309624,QR-код,17.11,
1553526,2025-04-03,Екатеринбург,Косметика,Товар_611,2,68050.77,46078.02,405361,Перевод,28.05,
4600270,2025-10-11,Екатеринбург,Продукты,Товар_1874,1,97483.27,289943.61,973916,Перевод,2.63,"{""city_tier"": 1, ""campaign_id"": 93, ""device_type"": ""desktop"", ""return_rate"": 7.67, ""extra_field1"": ""value_991"", ""extra_field2"": 6122, ""loyalty_tier"": ""silver"", ""customer_segment"": ""standard""}"
7358299,2024-01-20,Москва,Спорт,Товар_3047,2,57548.20,5383.86,460427,Перевод,20.48,
6066474,2026-02-17,Самара,Одежда,Товар_314,1,87414.94,135500.07,708149,Карта,23.98,
6519659,2024-11-11,Казань,Одежда,Товар_4624,5,93903.48,235421.31,767334,Карта,10.32,
9005253,2024-05-18,Новосибирск,Игрушки,Товар_127,5,30776.73,7654.51,829489,Перевод,21.70,
9819823,2025-01-14,Екатеринбург,Косметика,Товар_486,5,82204.28,277882.04,196582,QR-код,28.70,
8709019,2024-05-16,Самара,Игрушки,Товар_876,4,73033.23,170557.42,139994,Карта,19.67,
5733862,2025-07-03,Ростов-на-Дону,Аксессуары,Товар_1522,5,657.43,191668.23,619929,Карта,22.70,
8820364,2025-08-27,Екатеринбург,Мебель,Товар_4186,1,91768.08,385987.40,519235,Наличные,20.73,
1863338,2025-04-06,Новосибирск,Мебель,Товар_3143,2,19859.17,309478.81,45383,QR-код,20.33,
2203998,2025-03-24,Москва,Аксессуары,Товар_2796,1,615.14,328432.81,201919,QR-код,18.29,
6952951,2025-01-27,Самара,Спорт,Товар_4918,5,38798.01,268868.97,151962,Наличные,12.63,
6558743,2023-09-09,Новосибирск,Мебель,Товар_3511,2,28449.80,78625.12,630684,Перевод,7.09,
9973871,2024-11-23,Красноярск,Одежда,Товар_3560,3,67650.67,497858.10,851391,Карта,20.68,
2014685,2024-03-26,Красноярск,Игрушки,Товар_4966,3,30761.39,94854.36,177952,QR-код,5.48,
7756029,2025-10-31,Ростов-на-Дону,Игрушки,Товар_68,3,32156.21,80606.32,416944,Карта,3.75,
6669777,2024-11-18,Екатеринбург,Продукты,Товар_4929,1,74218.95,81101.50,651823,Карта,3.85,
9310409,2024-02-04,Екатеринбург,Книги,Товар_1081,2,40264.21,263361.79,97222,Перевод,18.34,
8529037,2024-05-05,Казань,Аксессуары,Товар_1213,4,68174.73,102294.20,688392,Перевод,29.08,
1081890,2025-09-06,Ростов-на-Дону,Бытовая техника,Товар_1568,5,95579.24,89371.81,500501,Перевод,21.55,"{""city_tier"": 2, ""campaign_id"": 35, ""device_type"": ""desktop"", ""return_rate"": 6.09, ""extra_field1"": ""value_432"", ""extra_field2"": 7605, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""premium""}"
4867936,2024-12-01,Казань,Косметика,Товар_387,3,94317.44,185945.53,39404,Карта,22.94,
6700225,2025-05-30,Новосибирск,Мебель,Товар_3983,2,54175.55,149032.49,189480,QR-код,12.51,
10656518,2024-11-26,Нижний Новгород,Бытовая техника,Товар_4011,1,31233.63,399946.98,470518,Карта,4.97,
4576531,2024-02-29,Уфа,Мебель,Товар_1514,4,25798.04,147407.12,619086,Перевод,12.30,
10866783,2024-08-28,Красноярск,Бытовая техника,Товар_2200,2,93264.96,46180.63,127459,Перевод,8.13,
8752378,2024-06-01,Ростов-на-Дону,Бытовая техника,Товар_2175,5,16992.21,326522.97,82890,Перевод,18.74,
8663614,2025-05-10,Новосибирск,Аксессуары,Товар_1490,3,5683.34,237800.86,686320,QR-код,3.37,
4155612,2024-04-05,Самара,Игрушки,Товар_3765,1,67398.48,62997.49,558466,Карта,1.03,
2578725,2023-11-21,Москва,Аксессуары,Товар_3436,4,82529.07,370617.40,330910,Наличные,7.94,
5949525,2023-08-09,Ростов-на-Дону,Книги,Товар_1900,3,18179.42,194966.80,725829,Наличные,29.90,
7911071,2025-07-22,Ростов-на-Дону,Игрушки,Товар_3905,1,92424.16,41542.46,814895,Перевод,18.26,
6576810,2024-12-17,Екатеринбург,Бытовая техника,Товар_800,3,54948.95,246996.36,327957,Перевод,2.62,"{""city_tier"": 1, ""campaign_id"": 54, ""device_type"": ""desktop"", ""return_rate"": 8.93, ""extra_field1"": ""value_433"", ""extra_field2"": 3706, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""economy""}"
8888483,2024-05-25,Уфа,Книги,Товар_19,1,77752.49,228293.14,297298,Наличные,18.48,
2457254,2025-06-03,Уфа,Электроника,Товар_1409,4,53295.77,131702.44,706604,Карта,17.65,
5426899,2023-08-30,Екатеринбург,Книги,Товар_3798,1,86641.42,119463.75,625254,Карта,14.08,
1849437,2024-02-24,Уфа,Электроника,Товар_3974,5,67815.52,43653.00,554540,Перевод,6.27,
1582050,2025-08-26,Новосибирск,Бытовая техника,Товар_1188,1,94854.59,387856.36,729547,Карта,26.15,"{""city_tier"": 3, ""campaign_id"": 34, ""device_type"": ""mobile"", ""return_rate"": 3.63, ""extra_field1"": ""value_821"", ""extra_field2"": 6999, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""premium""}"
5456343,2025-08-11,Москва,Электроника,Товар_2281,4,48964.38,254205.68,342864,Наличные,15.61,
3171209,2024-05-23,Москва,Игрушки,Товар_4025,5,38118.18,284806.37,998590,Карта,22.16,
4083293,2025-07-03,Красноярск,Книги,Товар_3146,3,79255.49,15459.86,868342,QR-код,27.19,
1760342,2023-11-13,Самара,Спорт,Товар_2157,4,81870.83,36496.70,236583,Перевод,12.23,
9268143,2023-08-13,СПб,Мебель,Товар_2402,2,2439.90,45052.69,69896,Наличные,16.18,
7974256,2026-03-10,Нижний Новгород,Аксессуары,Товар_4282,5,70183.89,332204.97,984024,Наличные,1.64,
2054609,2023-10-22,Нижний Новгород,Спорт,Товар_1338,2,78999.89,220343.33,536914,Карта,5.60,
6115060,2023-05-26,Уфа,Бытовая техника,Товар_2222,4,34151.39,347747.55,132166,Карта,18.42,"{""city_tier"": 3, ""campaign_id"": 91, ""device_type"": ""desktop"", ""return_rate"": 8.40, ""extra_field1"": ""value_913"", ""extra_field2"": 4784, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""standard""}"
5133775,2024-06-18,Самара,Одежда,Товар_2975,1,52460.34,143762.77,8587,QR-код,10.15,
6348046,2024-03-31,Москва,Аксессуары,Товар_3670,1,32433.57,378780.13,177735,Карта,4.57,
7852704,2025-12-20,Уфа,Книги,Товар_4646,4,86747.00,56551.29,492627,Карта,18.47,
1505350,2025-06-20,Нижний Новгород,Бытовая техника,Товар_3272,3,37292.97,220319.32,664221,Наличные,19.86,"{""city_tier"": 3, ""campaign_id"": 58, ""device_type"": ""mobile"", ""return_rate"": 1.63, ""extra_field1"": ""value_829"", ""extra_field2"": 3476, ""loyalty_tier"": ""silver"", ""customer_segment"": ""premium""}"
7806708,2026-01-11,Уфа,Спорт,Товар_886,5,29697.01,394522.24,432300,QR-код,13.73,
1576071,2023-08-09,Самара,Игрушки,Товар_4260,1,4014.67,149817.84,36009,Перевод,16.00,
5932647,2025-09-02,Красноярск,Игрушки,Товар_2675,1,8632.69,184367.56,96130,Перевод,14.69,
1882170,2024-11-08,Екатеринбург,Бытовая техника,Товар_459,1,62805.79,5308.28,362988,Карта,11.71,"{""city_tier"": 2, ""campaign_id"": 31, ""device_type"": ""tablet"", ""return_rate"": 1.88, ""extra_field1"": ""value_656"", ""extra_field2"": 131, ""loyalty_tier"": ""gold"", ""customer_segment"": ""standard""}"
2746160,2024-03-01,Уфа,Спорт,Товар_1805,2,97279.39,228083.38,409945,Наличные,16.62,"{""city_tier"": 3, ""campaign_id"": 65, ""device_type"": ""tablet"", ""return_rate"": 5.91, ""extra_field1"": ""value_360"", ""extra_field2"": 3176, ""loyalty_tier"": ""gold"", ""customer_segment"": ""economy""}"
10211042,2024-08-24,Новосибирск,Продукты,Товар_2728,3,20982.08,78003.08,584826,Наличные,0.45,
6896407,2023-10-15,Новосибирск,Аксессуары,Товар_2656,2,99647.90,146373.58,702485,Перевод,15.43,
7513263,2025-06-27,Красноярск,Книги,Товар_1408,4,41669.34,120580.48,946284,Наличные,2.48,
8061332,2024-06-20,Новосибирск,Спорт,Товар_3796,3,15045.12,273487.27,832171,Перевод,24.96,
7116501,2024-05-04,СПб,Одежда,Товар_4879,4,99023.12,247933.52,108815,Карта,13.19,
5647819,2024-03-03,Красноярск,Книги,Товар_2464,1,59366.63,16278.35,136713,QR-код,12.84,
2103004,2024-07-11,Москва,Бытовая техника,Товар_3911,1,46462.89,53624.11,686606,Перевод,8.40,
4488277,2025-07-11,Новосибирск,Продукты,Товар_2742,3,67013.96,288335.13,112906,Перевод,21.87,
10995643,2023-04-04,Новосибирск,Одежда,Товар_4844,3,45096.82,84460.52,836836,QR-код,26.17,
5476704,2025-09-17,Новосибирск,Мебель,Товар_14,5,94588.38,132525.19,644862,Перевод,16.00,
5747058,2025-08-15,Красноярск,Аксессуары,Товар_2758,5,35147.74,16219.96,755042,Перевод,3.41,
6806533,2023-06-30,Новосибирск,Косметика,Товар_4425,5,76529.94,38036.18,721461,QR-код,16.55,
1899247,2024-07-08,Казань,Продукты,Товар_2848,5,98873.08,187052.15,439451,Карта,7.18,
9485960,2023-04-30,Москва,Аксессуары,Товар_2886,4,87012.31,86122.37,847685,Перевод,1.80,"{""city_tier"": 1, ""campaign_id"": 91, ""device_type"": ""mobile"", ""return_rate"": 8.33, ""extra_field1"": ""value_737"", ""extra_field2"": 6238, ""loyalty_tier"": ""silver"", ""customer_segment"": ""economy""}"
1667120,2026-01-23,Екатеринбург,Косметика,Товар_2746,2,2705.98,329555.74,636420,QR-код,18.53,"{""city_tier"": 2, ""campaign_id"": 21, ""device_type"": ""mobile"", ""return_rate"": 3.61, ""extra_field1"": ""value_950"", ""extra_field2"": 6106, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""standard""}"
3758592,2023-09-01,Красноярск,Аксессуары,Товар_4819,4,59008.84,39682.39,139408,Перевод,24.72,
9717627,2024-07-21,Красноярск,Спорт,Товар_3630,1,22559.40,115287.95,523481,Наличные,6.37,
6803987,2023-09-14,Екатеринбург,Бытовая техника,Товар_3109,1,54865.69,63399.52,668333,Перевод,17.99,
8523591,2024-11-17,Екатеринбург,Игрушки,Товар_2148,2,44579.56,141899.04,53988,Карта,29.00,
4265773,2025-08-31,Екатеринбург,Аксессуары,Товар_3331,5,42626.73,340886.84,937245,Наличные,29.09,
2208040,2023-05-14,Ростов-на-Дону,Электроника,Товар_1958,4,96135.69,153214.25,928475,QR-код,4.86,"{""city_tier"": 3, ""campaign_id"": 91, ""device_type"": ""desktop"", ""return_rate"": 2.20, ""extra_field1"": ""value_748"", ""extra_field2"": 1927, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""standard""}"
10208711,2026-01-18,СПб,Косметика,Товар_4081,1,10929.90,88759.38,781496,Перевод,16.50,
8682317,2023-08-29,Уфа,Электроника,Товар_717,5,11002.97,132324.97,336032,Карта,24.60,
8694508,2023-11-16,Ростов-на-Дону,Бытовая техника,Товар_1863,1,5497.91,183847.44,776553,Перевод,2.23,
6663601,2026-01-24,Самара,Косметика,Товар_1964,3,63027.68,34183.25,108746,Карта,11.55,
1733428,2025-08-24,Казань,Аксессуары,Товар_3424,5,3668.91,387773.37,918010,Наличные,29.50,
10575913,2026-03-20,Уфа,Косметика,Товар_2219,2,66794.87,100864.87,323598,QR-код,24.21,
10762593,2024-02-04,Ростов-на-Дону,Одежда,Товар_1638,1,69360.11,189135.18,76127,Перевод,10.90,
6813312,2024-02-19,Самара,Бытовая техника,Товар_2895,2,66884.54,86647.86,968559,QR-код,24.66,
4711880,2026-03-15,Екатеринбург,Бытовая техника,Товар_165,2,31643.20,25824.82,724069,Наличные,15.32,"{""city_tier"": 1, ""campaign_id"": 48, ""device_type"": ""mobile"", ""return_rate"": 8.74, ""extra_field1"": ""value_975"", ""extra_field2"": 665, ""loyalty_tier"": ""gold"", ""customer_segment"": ""standard""}"
8832173,2024-10-22,Екатеринбург,Аксессуары,Товар_4459,4,89891.72,1058.29,572901,Наличные,20.98,
7299109,2024-03-09,Москва,Бытовая техника,Товар_3764,4,89085.83,353768.27,968148,QR-код,5.78,
8386618,2025-06-09,Ростов-на-Дону,Косметика,Товар_1448,1,15996.00,198044.07,168799,Перевод,25.05,
9991647,2024-05-02,Екатеринбург,Мебель,Товар_2409,5,1720.70,32672.24,683077,Перевод,0.67,
7213943,2026-02-02,Екатеринбург,Косметика,Товар_1162,3,23613.45,428132.00,816499,Перевод,1.55,
3144500,2023-12-15,Казань,Игрушки,Товар_2713,1,94468.92,474486.53,962637,Карта,26.60,"{""city_tier"": 3, ""campaign_id"": 58, ""device_type"": ""desktop"", ""return_rate"": 5.08, ""extra_field1"": ""value_902"", ""extra_field2"": 68, ""loyalty_tier"": ""gold"", ""customer_segment"": ""premium""}"
3162431,2025-05-25,Москва,Игрушки,Товар_3284,1,54916.21,27384.72,732725,Наличные,4.43,
4763750,2025-12-14,Самара,Одежда,Товар_3678,4,65791.66,97546.45,934698,Наличные,10.84,"{""city_tier"": 1, ""campaign_id"": 75, ""device_type"": ""tablet"", ""return_rate"": 9.42, ""extra_field1"": ""value_167"", ""extra_field2"": 6397, ""loyalty_tier"": ""silver"", ""customer_segment"": ""economy""}"
3489125,2025-07-28,Уфа,Электроника,Товар_4604,4,55178.30,282704.80,395125,QR-код,10.11,
9423776,2025-06-27,Казань,Книги,Товар_3639,5,27376.83,57658.15,841094,Перевод,23.24,
4771266,2023-04-17,Екатеринбург,Одежда,Товар_3123,1,6186.60,462427.35,898421,Карта,18.95,
1036735,2023-05-30,Самара,Косметика,Товар_3786,4,95980.01,455466.52,5832,QR-код,7.08,
6619491,2023-12-14,Москва,Аксессуары,Товар_3396,4,98591.91,397277.29,362310,Карта,21.71,
3648768,2025-11-08,Самара,Игрушки,Товар_521,4,10494.18,193952.29,390449,Перевод,1.62,
6169063,2023-11-07,Самара,Косметика,Товар_3780,2,66991.60,202266.68,282723,QR-код,22.30,
8581370,2023-11-07,Нижний Новгород,Мебель,Товар_4305,4,59016.69,129500.84,952327,QR-код,0.94,"{""city_tier"": 2, ""campaign_id"": 44, ""device_type"": ""desktop"", ""return_rate"": 9.90, ""extra_field1"": ""value_239"", ""extra_field2"": 7940, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""standard""}"
1245898,2023-09-07,Москва,Косметика,Товар_1517,1,36708.73,93011.64,112891,Наличные,9.75,
5577161,2023-10-31,Нижний Новгород,Косметика,Товар_3635,1,21405.36,138873.15,866870,Перевод,2.61,
5692137,2024-03-09,Екатеринбург,Книги,Товар_36,3,33882.84,160159.99,416437,Перевод,28.76,
7901099,2025-08-24,Новосибирск,Косметика,Товар_1681,4,14428.24,78446.48,773624,QR-код,24.76,
1979003,2025-06-20,Казань,Книги,Товар_2369,4,82413.02,77441.68,781056,Карта,20.97,
4086228,2026-01-11,СПб,Косметика,Товар_4044,4,21850.10,152267.32,691302,QR-код,7.72,
7585496,2025-10-23,Москва,Продукты,Товар_720,1,42723.45,379399.78,946226,QR-код,5.22,
5442635,2024-11-10,Екатеринбург,Косметика,Товар_4090,3,97997.12,381730.19,311861,Наличные,22.11,
1971433,2023-07-01,СПб,Электроника,Товар_2426,1,69447.88,227903.21,90481,QR-код,9.86,
1631310,2026-01-15,Новосибирск,Одежда,Товар_4050,1,27334.98,341723.48,474371,Карта,8.54,"{""city_tier"": 2, ""campaign_id"": 60, ""device_type"": ""tablet"", ""return_rate"": 2.66, ""extra_field1"": ""value_32"", ""extra_field2"": 6511, ""loyalty_tier"": ""bronze"", ""customer_segment"": ""standard""}"
6626724,2025-10-24,Ростов-на-Дону,Мебель,Товар_720,5,90021.04,129882.94,794251,Перевод,0.08,
1222904,2024-06-20,Новосибирск,Мебель,Товар_2736,3,12104.21,169625.08,19911,Перевод,16.32,
8038022,2023-04-27,Новосибирск,Одежда,Товар_929,2,88313.87,378307.91,531264,QR-код,13.68,
8924984,2024-05-23,Уфа,Игрушки,Товар_4860,2,41895.20,245818.80,760244,QR-код,16.23,
2879179,2024-07-14,Москва,Бытовая техника,Товар_3048,2,84612.24,204227.34,221874,Карта,26.48,
2963364,2026-03-07,Уфа,Продукты,Товар_2152,1,64680.05,79295.31,709921,Перевод,29.85,
5331130,2024-06-24,Москва,Книги,Товар_1640,1,46851.82,151068.47,235955,Перевод,26.41,"{""city_tier"": 2, ""campaign_id"": 80, ""device_type"": ""desktop"", ""return_rate"": 4.46, ""extra_field1"": ""value_296"", ""extra_field2"": 7937, ""loyalty_tier"": ""gold"", ""customer_segment"": ""standard""}"
1844637,2025-12-07,Екатеринбург,Одежда,Товар_4238,3,60737.82,155895.74,915874,Карта,8.44,
4497027,2026-02-15,Екатеринбург,Аксессуары,Товар_3930,5,68294.64,175707.82,596457,QR-код,24.98,
8196148,2025-05-04,Екатеринбург,Мебель,Товар_4560,5,43175.32,189977.95,358267,Наличные,29.47,
2403094,2023-12-18,Москва,Одежда,Товар_2938,1,63095.64,222242.68,166612,Перевод,11.68,
8182291,2023-07-28,Екатеринбург,Мебель,Товар_2111,5,95472.96,115016.21,493709,Перевод,15.45,
4971221,2026-01-10,Москва,Электроника,Товар_3971,3,52731.08,29446.67,199140,Карта,27.59,
2367436,2023-04-05,Уфа,Игрушки,Товар_4350,4,47856.64,229406.66,152634,Перевод,19.30,
3338561,2025-01-13,Красноярск,Аксессуары,Товар_1058,2,43431.58,121313.93,203079,Карта,9.99,
9245970,2025-12-30,Нижний Новгород,Спорт,Товар_4648,1,39578.34,28656.06,269293,Карта,29.10,"{""city_tier"": 2, ""campaign_id"": 69, ""device_type"": ""mobile"", ""return_rate"": 5.27, ""extra_field1"": ""value_18"", ""extra_field2"": 548, ""loyalty_tier"": ""silver"", ""customer_segment"": ""standard""}"
1253688,2025-04-02,Красноярск,Косметика,Товар_31,2,82900.59,36589.29,523329,Наличные,10.30,
6553677,2025-06-08,Казань,Продукты,Товар_2739,4,33882.61,56804.10,916654,QR-код,14.72,
4091153,2025-08-30,Казань,Продукты,Товар_4759,1,21777.57,30930.07,444524,Перевод,15.90,
9932350,2025-05-17,Казань,Косметика,Товар_1652,5,22096.35,30270.06,345188,Перевод,5.27,"{""city_tier"": 3, ""campaign_id"": 83, ""device_type"": ""tablet"", ""return_rate"": 3.58, ""extra_field1"": ""value_856"", ""extra_field2"": 3625, ""loyalty_tier"": ""gold"", ""customer_segment"": ""premium""}"
8799222,2023-08-22,Казань,Аксессуары,Товар_4753,5,224.23,7933.52,118902,Наличные,14.05,
9023193,2023-05-05,СПб,Косметика,Товар_2131,1,50279.79,253943.20,69556,Перевод,27.70,
8136183,2023-09-11,Красноярск,Спорт,Товар_691,5,78592.25,278050.80,609744,Наличные,16.18,
8239757,2023-08-09,Ростов-на-Дону,Электроника,Товар_3817,2,10811.77,143211.54,532989,QR-код,12.84,
9457856,2024-06-27,Казань,Игрушки,Товар_2592,5,83227.93,185351.73,700091,Карта,5.77,
10057957,2024-11-05,Москва,Аксессуары,Товар_3660,2,31128.94,14211.57,419838,Перевод,27.67,
1667637,2024-06-06,Красноярск,Электроника,Товар_4446,4,61441.27,438294.68,983883,Перевод,26.29,
8179982,2025-03-24,Новосибирск,Книги,Товар_1645,5,84885.59,308474.69,238044,Карта,24.00,
8625976,2023-05-23,СПб,Спорт,Товар_4304,2,96255.81,169932.50,420528,Наличные,26.31,
8906376,2026-01-17,Москва,Игрушки,Товар_4258,2,44426.03,128799.75,204911,Карта,17.02,
4293697,2023-06-05,Екатеринбург,Аксессуары,Товар_1538,1,11565.91,41575.97,279819,Перевод,12.83,
4944109,2026-03-18,Ростов-на-Дону,Бытовая техника,Товар_3454,2,42702.92,366594.12,584279,QR-код,2.17,
8338481,2023-10-17,СПб,Мебель,Товар_3885,4,66157.26,156659.42,941803,Наличные,27.98,
4678507,2023-07-03,Новосибирск,Продукты,Товар_3913,1,83700.42,64497.13,791098,Перевод,5.43,
7978845,2023-10-12,СПб,Электроника,Товар_4240,4,40311.28,333791.04,388145,QR-код,27.37,
2286460,2023-06-24,Нижний Новгород,Продукты,Товар_59,5,96093.41,14682.18,615031,Наличные,3.89,"{""city_tier"": 3, ""campaign_id"": 56, ""device_type"": ""desktop"", ""return_rate"": 4.48, ""extra_field1"": ""value_809"", ""extra_field2"": 4636, ""loyalty_tier"": ""gold"", ""customer_segment"": ""premium""}"
3814621,2024-01-10,Самара,Книги,Товар_3950,4,40930.42,12770.54,766214,Наличные,26.14,
1296675,2025-08-20,Уфа,Одежда,Товар_2783,2,61090.97,40777.60,955899,Карта,23.51,
7280079,2025-06-22,СПб,Одежда,Товар_1526,2,46525.49,96879.90,914425,Наличные,1.59,
8318607,2024-05-27,Красноярск,Продукты,Товар_3108,4,8273.68,104251.87,493512,Перевод,17.71,
5817310,2024-04-20,Казань,Косметика,Товар_3269,1,30419.91,25577.79,330182,QR-код,13.43,"{""city_tier"": 3, ""campaign_id"": 42, ""device_type"": ""mobile"", ""return_rate"": 9.82, ""extra_field1"": ""value_7"", ""extra_field2"": 6878, ""loyalty_tier"": ""silver"", ""customer_segment"": ""economy""}"
10224435,2023-09-20,Ростов-на-Дону,Аксессуары,Товар_1942,3,18247.78,56858.01,313229,QR-код,15.95,
10546968,2023-08-24,Новосибирск,Аксессуары,Товар_2218,4,20405.05,353038.81,816320,Перевод,11.87,
1157133,2025-01-14,Нижний Новгород,Бытовая техника,Товар_1500,2,73160.63,14849.72,566167,Перевод,6.99,
4167841,2024-07-06,СПб,Игрушки,Товар_3237,4,15758.49,184414.75,97743,Наличные,17.77,
7560243,2025-10-08,Самара,Аксессуары,Товар_2459,2,2024.32,17658.22,560748,QR-код,0.41,
4665085,2023-09-17,Уфа,Аксессуары,Товар_3873,5,45852.90,277445.02,550623,Перевод,2.02,
6511001,2025-03-23,Москва,Электроника,Товар_2387,5,82015.94,106873.71,795145,Перевод,19.14,
4614660,2023-08-13,Ростов-на-Дону,Мебель,Товар_22,2,7857.24,33761.95,864582,Перевод,7.09,"{""city_tier"": 2, ""campaign_id"": 58, ""device_type"": ""desktop"", ""return_rate"": 5.94, ""extra_field1"": ""value_713"", ""extra_field2"": 7232, ""loyalty_tier"": ""silver"", ""customer_segment"": ""economy""}"
4204852,2023-11-25,Новосибирск,Электроника,Товар_2432,3,67248.39,55624.58,376372,Перевод,18.62,
6656392,2023-10-12,Самара,Одежда,Товар_2741,4,90361.87,180987.31,895156,Перевод,27.31,
9364294,2025-03-04,Нижний Новгород,Спорт,Товар_3804,3,87749.78,351351.66,684330,QR-код,28.87,
8163369,2023-09-07,Екатеринбург,Продукты,Товар_1632,4,62594.45,86613.47,781709,Наличные,25.49,
10221029,2024-10-25,Ростов-на-Дону,Одежда,Товар_4971,5,29352.10,194351.23,739527,Наличные,21.65,
2028936,2025-11-16,Москва,Книги,Товар_4636,2,2045.81,5351.80,363852,Перевод,4.32,
9674741,2023-09-17,Казань,Спорт,Товар_3173,5,49830.57,107884.62,838470,Наличные,0.80,
8861396,2023-06-25,Казань,Мебель,Товар_4942,4,44987.88,37334.13,117052,Карта,28.08,
6316166,2025-07-26,Ростов-на-Дону,Книги,Товар_869,4,80012.53,61446.32,244374,Наличные,5.57,
9348655,2024-08-12,Казань,Электроника,Товар_4916,4,31094.98,455865.40,330652,Карта,2.10,
10747861,2025-07-28,Самара,Аксессуары,Товар_2559,1,33830.80,118540.57,978532,QR-код,13.73,
9810824,2025-08-17,Красноярск,Мебель,Товар_190,2,28694.05,49897.40,132224,QR-код,20.09,
10006222,2024-11-13,Нижний Новгород,Игрушки,Товар_1919,5,82261.74,14899.42,538288,Перевод,15.23,
5107466,2023-05-13,Уфа,Аксессуары,Товар_1074,4,43816.05,88313.22,179147,Наличные,22.82,
1215866,2025-07-23,Москва,Спорт,Товар_3763,4,58871.15,34319.35,536357,Карта,8.88,
5554874,2025-06-12,Красноярск,Аксессуары,Товар_1732,4,58807.46,13501.48,486446,Карта,27.33,
4956258,2025-05-09,Нижний Новгород,Книги,Товар_1319,3,57156.67,60440.43,131407,Перевод,15.44,
4825327,2023-06-01,Москва,Бытовая техника,Товар_3621,5,27442.60,85012.26,156626,QR-код,21.98,
6431386,2023-03-26,Ростов-на-Дону,Косметика,Товар_1451,5,74642.36,173265.05,589325,Перевод,1.15,
10269208,2025-11-24,Москва,Электроника,Товар_675,3,30329.32,91602.98,508500,Наличные,25.94,
1345008,2025-07-29,Нижний Новгород,Игрушки,Товар_1436,4,1972.63,72705.48,971271,QR-код,19.53,
6018343,2024-07-11,Казань,Электроника,Товар_4835,2,38454.41,170616.51,822031,Перевод,28.34,
6455621,2026-01-09,Красноярск,Книги,Товар_1700,5,21246.66,165115.07,566814,Наличные,18.15,
1511089,2023-11-18,Уфа,Аксессуары,Товар_2289,1,2683.18,280750.04,637043,Наличные,8.93,
6782352,2024-03-10,Казань,Спорт,Товар_4273,2,14348.51,37089.19,539770,Наличные,24.63,
2882258,2025-03-15,Уфа,Игрушки,Товар_3271,3,71682.09,45519.61,543670,Перевод,12.15,
8824442,2024-01-31,Нижний Новгород,Книги,Товар_4270,4,58350.59,425040.65,785937,Карта,9.84,
2383853,2023-12-12,Нижний Новгород,Аксессуары,Товар_4920,5,69819.76,96158.13,811146,Перевод,18.91,
1353061,2026-03-03,Екатеринбург,Книги,Товар_2692,1,83412.82,7354.20,96430,Наличные,14.37,
1633320,2023-11-02,Красноярск,Одежда,Товар_837,2,55732.28,97706.76,589377,Наличные,14.44,"{""city_tier"": 1, ""campaign_id"": 23, ""device_type"": ""tablet"", ""return_rate"": 4.29, ""extra_field1"": ""value_159"", ""extra_field2"": 6118, ""loyalty_tier"": ""gold"", ""customer_segment"": ""economy""}"
1422639,2024-03-30,Новосибирск,Книги,Товар_4399,2,14414.06,108371.48,115141,Карта,19.78,
3170126,2024-08-31,Новосибирск,Мебель,Товар_4735,1,26281.99,54813.81,658854,QR-код,7.35,
10805072,2024-12-31,Казань,Аксессуары,Товар_1860,1,73876.86,22694.73,641654,QR-код,28.49,
2722299,2025-12-15,Москва,Спорт,Товар_3889,4,97887.98,231742.75,591797,Карта,23.12,
1597643,2025-07-19,Самара,Книги,Товар_2343,3,18711.13,5157.51,387595,QR-код,4.80,
10686106,2025-09-04,Самара,Книги,Товар_4108,3,95743.47,49124.92,974666,Наличные,9.70,
4370478,2023-06-18,СПб,Спорт,Товар_3126,2,70338.67,369914.77,577927,Наличные,17.35,
